"tax_id","org_name","genome_size","gc_content","motility","gram_stain","sporulation","cell_shape","range_salinity","range_tmp","metabolism","optimum_tmp","ref_type","reference"
376733,NA,NA,65.19,"No","Negative","No","Cocci",NA,NA,NA,NA,"doi","doi.org/10.1093/nar/gkw1017"
936051,"Paracoccus pantotrophus J40",NA,67.6,NA,"Positive",NA,NA,NA,"Mesophilic",NA,NA,"doi","doi.org/10.1093/nar/gkw1017"
935565,"Paracoccus pantotrophus J46",NA,67.4,NA,"Positive",NA,NA,NA,"Mesophilic",NA,NA,"doi","doi.org/10.1093/nar/gkw1017"
1545044,NA,NA,70.71,"No","Negative","No","Cocci",NA,NA,NA,NA,"doi","doi.org/10.1093/nar/gkw1017"
1545044,NA,NA,70.65,"No","Negative","No","Cocci",NA,NA,NA,NA,"doi","doi.org/10.1093/nar/gkw1017"
1545044,NA,NA,70.45,"No","Negative","No","Cocci",NA,NA,NA,NA,"doi","doi.org/10.1093/nar/gkw1017"
1545044,NA,NA,70.11,"No","Negative","No","Cocci",NA,NA,NA,NA,"doi","doi.org/10.1093/nar/gkw1017"
935848,"Paracoccus sp. J39",NA,68.1,NA,"Positive",NA,NA,NA,"Mesophilic",NA,NA,"doi","doi.org/10.1093/nar/gkw1017"
935849,"Paracoccus sp. J55",NA,68.1,NA,"Positive",NA,NA,NA,"Mesophilic",NA,NA,"doi","doi.org/10.1093/nar/gkw1017"
1569209,NA,NA,66.06,NA,"Negative",NA,NA,"Mesophilic","Mesophilic","Aerobic",30,"doi","doi.org/10.1093/nar/gkw1017"
690417,NA,NA,69.07,"No","Negative","No","Cocci",NA,NA,NA,NA,"doi","doi.org/10.1093/nar/gkw1017"
34007,NA,NA,67.63,"No","Negative","No","Cocci",NA,NA,NA,NA,"doi","doi.org/10.1093/nar/gkw1017"
1295642,NA,3622385,44.382828,NA,"Negative",NA,"Bacilli",NA,"Thermophilic",NA,NA,"doi","doi.org/10.1093/nar/gkw1017"
634956,NA,NA,43.95,"Yes","Positive",NA,"Bacilli",NA,"Hyperthermophilic","Aerobic",60,"doi","doi.org/10.1093/nar/gkw1017"
634956,NA,NA,40.42,"Yes","Positive",NA,"Bacilli",NA,"Hyperthermophilic","Aerobic",60,"doi","doi.org/10.1093/nar/gkw1017"
762982,"Paraprevotella xylaniphila YIT 11841",NA,48.52,"No","-","No","Rod",NA,"Mesophilic","Anaerobic",NA,"doi","doi.org/10.1093/nar/gkw1017"
1510841,NA,NA,59.38571,NA,NA,NA,NA,NA,NA,"Microaerophilic",34,"doi","doi.org/10.1093/nar/gkw1017"
1510841,NA,NA,59.37905,NA,NA,NA,NA,NA,NA,"Microaerophilic",34,"doi","doi.org/10.1093/nar/gkw1017"
1510841,NA,NA,59.381275,NA,NA,NA,NA,NA,NA,"Microaerophilic",34,"doi","doi.org/10.1093/nar/gkw1017"
1510841,NA,2011634,59.42,NA,NA,NA,NA,NA,NA,"Microaerophilic",34,"doi","doi.org/10.1093/nar/gkw1017"
641144,"Parascardovia denticolens F0305",NA,58.3,"No","+","No","Rod",NA,"Mesophilic","Anaerobic",NA,"doi","doi.org/10.1093/nar/gkw1017"
762966,"Parasutterella excrementihominis YIT 11859",NA,48.14,"No","-","No","Coccobacillus",NA,"Mesophilic","Anaerobic",NA,"doi","doi.org/10.1093/nar/gkw1017"
1659195,NA,NA,53.389153,NA,NA,NA,NA,NA,"Mesophilic","Aerobic",NA,"doi","doi.org/10.1093/nar/gkw1017"
1659196,NA,NA,44.149834,NA,NA,NA,NA,NA,"Mesophilic","Aerobic",NA,"doi","doi.org/10.1093/nar/gkw1017"
1659197,NA,NA,38.152782,NA,NA,NA,NA,NA,"Mesophilic","Aerobic",NA,"doi","doi.org/10.1093/nar/gkw1017"
1659198,NA,NA,56.065163,NA,NA,NA,NA,NA,"Mesophilic","Aerobic",NA,"doi","doi.org/10.1093/nar/gkw1017"
1659199,NA,NA,43.398277,NA,NA,NA,NA,NA,"Mesophilic","Aerobic",NA,"doi","doi.org/10.1093/nar/gkw1017"
1659200,NA,NA,36.438282,NA,NA,NA,NA,NA,"Mesophilic","Aerobic",NA,"doi","doi.org/10.1093/nar/gkw1017"
1659201,NA,NA,48.118683,NA,NA,NA,NA,NA,"Mesophilic","Aerobic",NA,"doi","doi.org/10.1093/nar/gkw1017"
1659202,NA,NA,47.886795,NA,NA,NA,NA,NA,"Mesophilic","Aerobic",NA,"doi","doi.org/10.1093/nar/gkw1017"
1703764,NA,NA,34.61291,NA,NA,NA,NA,NA,"Mesophilic","Anaerobic",NA,"doi","doi.org/10.1093/nar/gkw1017"
1703765,NA,NA,38.447327,NA,NA,NA,NA,NA,"Mesophilic","Anaerobic",NA,"doi","doi.org/10.1093/nar/gkw1017"
1703766,NA,NA,33.1209,NA,NA,NA,NA,NA,"Mesophilic","Anaerobic",NA,"doi","doi.org/10.1093/nar/gkw1017"
1703767,NA,NA,36.856796,NA,NA,NA,NA,NA,"Mesophilic","Anaerobic",NA,"doi","doi.org/10.1093/nar/gkw1017"
1662109,NA,NA,32.93285,NA,NA,NA,NA,NA,"Thermophilic",NA,NA,"doi","doi.org/10.1093/nar/gkw1017"
1703768,NA,NA,61.524235,NA,NA,NA,NA,NA,"Mesophilic","Anaerobic",NA,"doi","doi.org/10.1093/nar/gkw1017"
402881,"Parvibaculum lavamentivorans DS-1",3914745,62.3,"Yes","-",NA,"Rod",NA,"Mesophilic","Aerobic",NA,"doi","doi.org/10.1093/nar/gkw1017"
411465,"Parvimonas micra ATCC 33270",NA,28.6,NA,"+",NA,"Coccus","Non-halophilic","Mesophilic","Anaerobic",NA,"doi","doi.org/10.1093/nar/gkw1017"
33033,NA,1627009,28.61,"No","Positive","No","Cocci",NA,NA,"Anaerobic",37,"doi","doi.org/10.1093/nar/gkw1017"
767100,"Parvimonas sp. oral taxon 110 str. F0139",NA,28.19,NA,"+",NA,"Coccus",NA,"Mesophilic","Anaerobic",NA,"doi","doi.org/10.1093/nar/gkw1017"
944565,"Parvimonas sp. oral taxon 393 str. F0440",NA,28.17,NA,NA,NA,"Coccus-shaped",NA,"Mesophile","Anaerobe",NA,"doi","doi.org/10.1093/nar/gkw1017"
314260,"Parvularcula bermudensis HTCC2503",2902643,60.7,"Yes","-","No","Rod","Mesophilic","Mesophilic","Aerobic",30,"doi","doi.org/10.1093/nar/gkw1017"
753,NA,NA,36.611233,NA,"Negative",NA,"Bacilli",NA,NA,"Facultative",NA,"doi","doi.org/10.1093/nar/gkw1017"
753,NA,NA,36.6947,NA,"Negative",NA,"Bacilli",NA,NA,"Facultative",NA,"doi","doi.org/10.1093/nar/gkw1017"
667128,"Pasteurella dagmatis ATCC 43325",NA,37.4,NA,"-",NA,NA,NA,"Mesophilic",NA,NA,"doi","doi.org/10.1093/nar/gkw1017"
1298929,"Pasteurella multocida 1500C",NA,40.4,"No","Negative","No","Coccobacilli",NA,NA,NA,NA,"doi","doi.org/10.1093/nar/gkw1017"
1298924,"Pasteurella multocida 1500E",NA,40.2,"No","Negative","No","Coccobacilli",NA,NA,NA,NA,"doi","doi.org/10.1093/nar/gkw1017"
1298925,"Pasteurella multocida 2000",NA,40.3,"No","Negative","No","Coccobacilli",NA,NA,NA,NA,"doi","doi.org/10.1093/nar/gkw1017"
1298926,"Pasteurella multocida 93002",NA,40.3,"No","Negative","No","Coccobacilli",NA,NA,NA,NA,"doi","doi.org/10.1093/nar/gkw1017"
1304890,NA,2271688,40.45,NA,NA,NA,NA,NA,NA,"Facultative",NA,"doi","doi.org/10.1093/nar/gkw1017"
1298927,"Pasteurella multocida P1933",NA,40.3,"No","Negative","No","Coccobacilli",NA,NA,NA,NA,"doi","doi.org/10.1093/nar/gkw1017"
1298928,"Pasteurella multocida RIIF",NA,40.3,"No","Negative","No","Coccobacilli",NA,NA,NA,NA,"doi","doi.org/10.1093/nar/gkw1017"
747,NA,NA,40.3,"No","Negative",NA,"Bacilli",NA,"Mesophilic","Facultative",37,"doi","doi.org/10.1093/nar/gkw1017"
1169409,"Pasteurella multocida subsp. gallicida P1059",2307912,40.3,"No","Negative",NA,"Coccobacilli","NonHalophilic",NA,"Aerobic",37,"doi","doi.org/10.1093/nar/gkw1017"
1331042,"Pasteurella multocida subsp. multocida P1062",NA,40.3,"No","Negative",NA,"Coccobacilli","Unknown",NA,NA,NA,"doi","doi.org/10.1093/nar/gkw1017"
1169410,"Pasteurella multocida subsp. gallicida X73",2266799,40.3,"No","Negative",NA,"Coccobacilli","NonHalophilic",NA,"Aerobic",37,"doi","doi.org/10.1093/nar/gkw1017"
1032866,"Pasteurella multocida subsp. gallicida str. Anand1_poultry",NA,40.23,"Nonmotile","gram -",NA,"Rod-shaped",NA,NA,NA,NA,"doi","doi.org/10.1093/nar/gkw1017"
1304873,NA,2079121,39.67,NA,NA,NA,NA,NA,NA,"Facultative",NA,"doi","doi.org/10.1093/nar/gkw1017"
1455592,NA,2315202,40.32,"No","Negative",NA,"Coccobacilli",NA,NA,NA,NA,"doi","doi.org/10.1093/nar/gkw1017"
1161102,"Pasteurella multocida subsp. multocida VTCCBAA264",NA,40.5,NA,"Negative",NA,"Bacilli","Unknown","Mesophilic","Facultative",37,"doi","doi.org/10.1093/nar/gkw1017"
584721,"Pasteurella multocida subsp. multocida str. 3480",2378127,40.3,"No","Negative",NA,"Bacilli",NA,"Mesophilic","Facultative",NA,"doi","doi.org/10.1093/nar/gkw1017"
1147130,"Pasteurella multocida subsp. multocida str. HB03",2307684,40.4,NA,"Negative",NA,"Coccobacilli",NA,NA,NA,NA,"doi","doi.org/10.1093/nar/gkw1017"
1132496,NA,NA,47.48,"No","Negative",NA,NA,NA,"Mesophilic","Facultative",37,"doi","doi.org/10.1093/nar/gkw1017"
1436299,NA,2325026,40.34,"No","Negative",NA,NA,NA,NA,NA,NA,"doi","doi.org/10.1093/nar/gkw1017"
1077143,"Pasteurella multocida subsp. multocida str. P52VAC",NA,40.4,"No","Negative","No","Coccobacilli",NA,NA,NA,NA,"doi","doi.org/10.1093/nar/gkw1017"
1220026,"Pasteurella multocida subsp. multocida str. PMTB",NA,40.4,"No","Negative","No","Coccobacilli",NA,NA,NA,NA,"doi","doi.org/10.1093/nar/gkw1017"
272843,"Pasteurella multocida subsp. multocida str. Pm70",2257487,40.4,NA,"-",NA,"Rod",NA,"Mesophilic","Facultative",37,"doi","doi.org/10.1093/nar/gkw1017"
44283,NA,NA,40.32,"No","Negative",NA,"Coccobacilli",NA,"Mesophilic","Facultative",37,"doi","doi.org/10.1093/nar/gkw1017"
44283,NA,NA,40.41,"No","Negative",NA,"Coccobacilli",NA,"Mesophilic","Facultative",37,"doi","doi.org/10.1093/nar/gkw1017"
44283,NA,NA,40.33,"No","Negative",NA,"Coccobacilli",NA,"Mesophilic","Facultative",37,"doi","doi.org/10.1093/nar/gkw1017"
44283,NA,NA,40.31,"No","Negative",NA,"Coccobacilli",NA,"Mesophilic","Facultative",37,"doi","doi.org/10.1093/nar/gkw1017"
44283,NA,NA,40.34,"No","Negative",NA,"Coccobacilli",NA,"Mesophilic","Facultative",37,"doi","doi.org/10.1093/nar/gkw1017"
44283,NA,NA,40.38,"No","Negative",NA,"Coccobacilli",NA,"Mesophilic","Facultative",37,"doi","doi.org/10.1093/nar/gkw1017"
44283,NA,NA,40.140404,NA,NA,NA,NA,NA,"Mesophilic","Aerobic",37,"doi","doi.org/10.1093/nar/gkw1017"
1122936,"Pasteurella pneumotropica DSM 21403",NA,39.8,NA,"Negative",NA,"Bacilli",NA,NA,NA,NA,"doi","doi.org/10.1093/nar/gkw1017"
1679001,NA,2554082,40.26,NA,NA,NA,NA,NA,NA,"Facultative",NA,"doi","doi.org/10.1093/nar/gkw1017"
238030,NA,NA,48.391216,"Yes","Positive",NA,NA,NA,NA,NA,NA,"doi","doi.org/10.1093/nar/gkw1017"
929712,"Patulibacter minatonensis DSM 18081",NA,74.1,"Motile","Positive",NA,"Rod-shaped",NA,"Mesophilic","Aerobic",28,"doi","doi.org/10.1093/nar/gkw1017"
1768242,NA,5169161,63.18621,NA,NA,NA,NA,NA,"Mesophilic","Aerobic",25,"doi","doi.org/10.1093/nar/gkw1017"
1076138,NA,NA,50.88,"Yes","Negative",NA,"Bacilli",NA,"Mesophilic","Facultative",28.5,"doi","doi.org/10.1093/nar/gkw1017"
218491,"Pectobacterium atrosepticum SCRI1043",5064019,51,"Yes","-",NA,"Rod","Non-halophilic","Mesophilic","Facultative",28.5,"doi","doi.org/10.1093/nar/gkw1017"
29471,NA,NA,47,"Yes","Negative",NA,"Bacilli",NA,"Mesophilic","Facultative",25,"doi","doi.org/10.1093/nar/gkw1017"
29471,NA,5024250,51.11,"Yes","Negative",NA,"Bacilli",NA,"Mesophilic","Facultative",25,"doi","doi.org/10.1093/nar/gkw1017"
29471,NA,NA,51.004807,NA,"Negative",NA,NA,NA,NA,NA,28,"doi","doi.org/10.1093/nar/gkw1017"
554,NA,4975878,51.7826,"Yes","Negative",NA,"Bacilli",NA,"Mesophilic","Facultative",27,"doi","doi.org/10.1093/nar/gkw1017"
180957,NA,4920350,51.84,"Yes","Negative",NA,"Filamentous",NA,NA,NA,NA,"doi","doi.org/10.1093/nar/gkw1017"
1076137,NA,NA,52.11,"Yes","Negative",NA,"Bacilli",NA,"Mesophilic","Facultative",28.5,"doi","doi.org/10.1093/nar/gkw1017"
558269,"Pectobacterium carotovorum subsp. brasiliensis PBR1692",NA,51.9,"Yes","-","No","Rod",NA,"Mesophilic","Facultative",NA,"doi","doi.org/10.1093/nar/gkw1017"
1267545,NA,NA,51.9,NA,"Negative",NA,NA,NA,NA,NA,28,"doi","doi.org/10.1093/nar/gkw1017"
1267544,NA,NA,51.09,NA,"Negative",NA,NA,NA,NA,NA,28,"doi","doi.org/10.1093/nar/gkw1017"
558270,NA,NA,52.01,"Yes","Negative",NA,"Bacilli",NA,"Mesophilic","Facultative",NA,"doi","doi.org/10.1093/nar/gkw1017"
555,NA,NA,51.81137,"Yes","Negative",NA,"Bacilli",NA,"Mesophilic","Anaerobic",NA,"doi","doi.org/10.1093/nar/gkw1017"
1458466,NA,NA,50.6,"Yes","Negative",NA,"Bacilli",NA,NA,NA,NA,"doi","doi.org/10.1093/nar/gkw1017"
561231,"Pectobacterium wasabiae WPP163",5063892,50.5,NA,NA,NA,NA,"Non-halophilic","Mesophilic",NA,NA,"doi","doi.org/10.1093/nar/gkw1017"
563194,"Pediococcus acidilactici 7_4",NA,42,"No","+","No","Coccus",NA,"Mesophilic","Aerobic",NA,"doi","doi.org/10.1093/nar/gkw1017"
1384067,"Pediococcus acidilactici AGR20",NA,42.4,NA,"Positive",NA,NA,NA,NA,NA,NA,"doi","doi.org/10.1093/nar/gkw1017"
1306952,"Pediococcus acidilactici D3",NA,42.1,"No","Positive","No","Cocci",NA,NA,NA,NA,"doi","doi.org/10.1093/nar/gkw1017"
1254,NA,NA,42.53,NA,NA,NA,NA,NA,"Mesophilic","Microaerophilic",NA,"doi","doi.org/10.1093/nar/gkw1017"
701521,NA,NA,38.82,"No","Positive",NA,"Cocci",NA,"Mesophilic","Aerobic",NA,"doi","doi.org/10.1093/nar/gkw1017"
701521,NA,NA,39.45,"No","Positive",NA,"Cocci",NA,"Mesophilic","Aerobic",NA,"doi","doi.org/10.1093/nar/gkw1017"
701521,NA,NA,37.58,"No","Positive",NA,"Cocci",NA,"Mesophilic","Aerobic",NA,"doi","doi.org/10.1093/nar/gkw1017"
701521,NA,NA,34.85,"No","Positive",NA,"Cocci",NA,"Mesophilic","Aerobic",NA,"doi","doi.org/10.1093/nar/gkw1017"
701521,NA,NA,40.6,"No","Positive",NA,"Cocci",NA,"Mesophilic","Aerobic",NA,"doi","doi.org/10.1093/nar/gkw1017"
701521,NA,NA,41.23,"No","Positive",NA,"Cocci",NA,"Mesophilic","Aerobic",NA,"doi","doi.org/10.1093/nar/gkw1017"
701521,NA,NA,37.96,"No","Positive",NA,"Cocci",NA,"Mesophilic","Aerobic",NA,"doi","doi.org/10.1093/nar/gkw1017"
701521,NA,NA,39.99,"No","Positive",NA,"Cocci",NA,"Mesophilic","Aerobic",NA,"doi","doi.org/10.1093/nar/gkw1017"
701521,"Pediococcus claussenii ATCC BAA-344",1966362,37,"No","+","No","Coccus",NA,"Mesophilic","Aerobic",NA,"doi","doi.org/10.1093/nar/gkw1017"
278197,"Pediococcus pentosaceus ATCC 25745",1832387,37.4,"No","+","No","Coccus",NA,"Mesophilic","Facultative",30,"doi","doi.org/10.1093/nar/gkw1017"
1460385,NA,NA,37.3,"No","Positive","No","Cocci","NonHalophilic","Mesophilic","Anaerobic",37,"doi","doi.org/10.1093/nar/gkw1017"
1408206,"Pediococcus pentosaceus SL4",1789138,37.3,"No","Positive",NA,"Cocci",NA,NA,NA,NA,"doi","doi.org/10.1093/nar/gkw1017"
1255,NA,1774865,36.62,"No","Positive",NA,"Cocci",NA,NA,NA,NA,"doi","doi.org/10.1093/nar/gkw1017"
188932,NA,5950539,38.78,NA,NA,NA,NA,NA,"Psychrophilic",NA,NA,"doi","doi.org/10.1093/nar/gkw1017"
485917,"Pedobacter heparinus DSM 2366",5167383,42,"Yes","-","No","Rod",NA,"Mesophilic","Aerobic",NA,"doi","doi.org/10.1093/nar/gkw1017"
246796,NA,NA,55.62,"No","Negative",NA,"Bacilli",NA,NA,NA,NA,"doi","doi.org/10.1093/nar/gkw1017"
762903,"Pedobacter saltans DSM 12145",4635236,36.58,"No",NA,"No","Rod",NA,"Mesophilic",NA,NA,"doi","doi.org/10.1093/nar/gkw1017"
391596,"Pedobacter sp. BAL39",NA,44.9,"No","-","No","Rod",NA,NA,NA,NA,"doi","doi.org/10.1093/nar/gkw1017"
1727164,NA,6147290,40.54,NA,NA,NA,NA,NA,"Psychrophilic","Unknown",NA,"doi","doi.org/10.1093/nar/gkw1017"
509635,"Pedobacter sp. V48",NA,38.9,NA,"Negative",NA,"Bacilli","Unknown","Mesophilic",NA,NA,"doi","doi.org/10.1093/nar/gkw1017"
320771,"Pedosphaera parvula Ellin514",NA,52.6,"No","-",NA,"Rod",NA,"Mesophilic",NA,27.5,"doi","doi.org/10.1093/nar/gkw1017"
314265,"Pelagibaca bermudensis HTCC2601",NA,66.4,NA,"-",NA,"Rod",NA,"Mesophilic","Aerobic",NA,"doi","doi.org/10.1093/nar/gkw1017"
1414851,"Pelistega sp. HM-7",NA,38.9,"No","Negative","No","Cocci","NonHalophilic","Mesophilic","Aerobic",32.5,"doi","doi.org/10.1093/nar/gkw1017"
338963,"Pelobacter carbinolicus DSM 2380",3665893,55.1,NA,"-",NA,"Rod",NA,"Mesophilic","Anaerobic",NA,"doi","doi.org/10.1093/nar/gkw1017"
338966,"Pelobacter propionicus DSM 2379",4241119,58.5,"No","-","No","Rod","Non-halophilic","Mesophilic","Anaerobic",30,"doi","doi.org/10.1093/nar/gkw1017"
338966,NA,NA,56.32,"No","Negative",NA,"Bacilli",NA,"Mesophilic","Anaerobic",30,"doi","doi.org/10.1093/nar/gkw1017"
338966,NA,NA,48.1,"No","Negative",NA,"Bacilli",NA,"Mesophilic","Anaerobic",30,"doi","doi.org/10.1093/nar/gkw1017"
324925,"Pelodictyon phaeoclathratiforme BU-1",3018238,48.1,"No","-","No","Rod",NA,"Mesophilic","Anaerobic",20,"doi","doi.org/10.1093/nar/gkw1017"
913107,NA,3519887,50.61316,"No","Negative",NA,"Filamentous",NA,"Mesophilic","Anaerobic",25,"doi","doi.org/10.1093/nar/gkw1017"
1235479,"Pelosinus sp. HCF1",NA,39.8,NA,"Positive",NA,"Bacilli",NA,NA,NA,NA,"doi","doi.org/10.1093/nar/gkw1017"
1671628,NA,NA,50.315243,NA,NA,NA,NA,NA,"Thermophilic","Anaerobic",55,"doi","doi.org/10.1093/nar/gkw1017"
370438,"Pelotomaculum thermopropionicum SI",3025375,53,NA,NA,"Yes",NA,"Non-halophilic","Thermophilic","Anaerobic",55,"doi","doi.org/10.1093/nar/gkw1017"
1286171,NA,NA,44.18,"Yes","Positive",NA,"Bacilli",NA,"Mesophilic","Anaerobic",28,"doi","doi.org/10.1093/nar/gkw1017"
699032,NA,4178227,28.62,"Yes","Positive",NA,"Bacilli",NA,"Mesophilic","Anaerobic",NA,"doi","doi.org/10.1093/nar/gkw1017"
1496,NA,4167076,28.82,NA,"Positive",NA,"Bacilli",NA,NA,"Anaerobic",NA,"doi","doi.org/10.1093/nar/gkw1017"
1496,NA,NA,28.99,NA,"Negative",NA,"Bacilli",NA,NA,NA,NA,"doi","doi.org/10.1093/nar/gkw1017"
1496,NA,NA,29.04,NA,"Negative",NA,"Bacilli",NA,NA,NA,NA,"doi","doi.org/10.1093/nar/gkw1017"
1496,NA,NA,29.07,NA,"Negative",NA,"Bacilli",NA,NA,NA,NA,"doi","doi.org/10.1093/nar/gkw1017"
1496,NA,NA,29.02,NA,"Negative",NA,"Bacilli",NA,NA,NA,NA,"doi","doi.org/10.1093/nar/gkw1017"
1496,NA,NA,28.52,NA,"Negative",NA,"Bacilli",NA,NA,NA,NA,"doi","doi.org/10.1093/nar/gkw1017"
1496,NA,NA,28.5,"Yes","Positive",NA,"Bacilli",NA,"Thermophilic","Anaerobic",37,"doi","doi.org/10.1093/nar/gkw1017"
1531961,NA,NA,49.325752,NA,NA,NA,NA,NA,"Psychrophilic","Anaerobic",NA,"doi","doi.org/10.1093/nar/gkw1017"
1531962,NA,NA,37.186756,NA,NA,NA,NA,NA,"Psychrophilic","Anaerobic",NA,"doi","doi.org/10.1093/nar/gkw1017"
1629714,NA,NA,42.71078,NA,NA,NA,NA,NA,"Psychrophilic","Anaerobic",NA,"doi","doi.org/10.1093/nar/gkw1017"
1629716,NA,NA,49.87153,NA,NA,NA,NA,NA,"Psychrophilic","Anaerobic",NA,"doi","doi.org/10.1093/nar/gkw1017"
1629717,NA,NA,47.60743,NA,NA,NA,NA,NA,"Psychrophilic","Anaerobic",NA,"doi","doi.org/10.1093/nar/gkw1017"
1629715,NA,NA,47.988575,NA,NA,NA,NA,NA,"Psychrophilic","Anaerobic",NA,"doi","doi.org/10.1093/nar/gkw1017"
1671663,NA,NA,49.24035,NA,NA,NA,NA,NA,"Thermophilic","Anaerobic",55,"doi","doi.org/10.1093/nar/gkw1017"
1935150,NA,NA,61.16,NA,NA,NA,NA,NA,"Unknown","Unknown",NA,"doi","doi.org/10.1093/nar/gkw1017"
862517,"Peptoniphilus duerdenii ATCC BAA-1640",NA,33.54,NA,"+",NA,NA,NA,"Mesophilic","Anaerobic",37,"doi","doi.org/10.1093/nar/gkw1017"
596330,"Peptoniphilus lacrimalis 315-B",NA,29.9,NA,"+",NA,"Coccus",NA,"Mesophilic","Anaerobic",37,"doi","doi.org/10.1093/nar/gkw1017"
1122949,"Peptoniphilus lacrimalis DSM 7455",NA,30.2,NA,"Positive",NA,"Cocci",NA,NA,NA,NA,"doi","doi.org/10.1093/nar/gkw1017"
1354300,"Peptoniphilus sp. ChDC B134",NA,30.98,"No","Positive","No","Cocci",NA,NA,"Anaerobic",37,"doi","doi.org/10.1093/nar/gkw1017"
575609,"Peptoniphilus sp. oral taxon 386 str. F0131",NA,31,NA,NA,NA,"Coccus-shaped",NA,"Mesophile","Anaerobe",37,"doi","doi.org/10.1093/nar/gkw1017"
596329,"Peptostreptococcus anaerobius 653-L",NA,35.9,NA,"+",NA,"Coccus",NA,"Mesophilic","Anaerobic",NA,"doi","doi.org/10.1093/nar/gkw1017"
596315,"Peptostreptococcus stomatis DSM 17678",NA,36.66,NA,"+",NA,"Coccus",NA,"Mesophilic","Anaerobic",NA,"doi","doi.org/10.1093/nar/gkw1017"
123214,NA,NA,34.35,"No","Negative",NA,"Bacilli",NA,"Thermophilic","Microaerophilic",73,"doi","doi.org/10.1093/nar/gkw1017"
123214,"Persephonella marina EX-H1",1983966,37.1,"Yes","-","No","Rod",NA,"Thermophilic","Microaerophilic",73,"doi","doi.org/10.1093/nar/gkw1017"
403833,"Petrotoga mobilis SJ95",2169548,34.1,"Yes","-","No","Rod","Mesophilic","Thermophilic","Anaerobic",NA,"doi","doi.org/10.1093/nar/gkw1017"
1122956,NA,NA,33.7991,"Yes","Negative",NA,NA,NA,NA,NA,NA,"doi","doi.org/10.1093/nar/gkw1017"
391619,"Phaeobacter gallaeciensis BS107",NA,59.8,NA,"-",NA,"Rod",NA,NA,NA,NA,"doi","doi.org/10.1093/nar/gkw1017"
1423144,NA,NA,57.97,"Yes","Negative",NA,NA,NA,"Mesophilic","Aerobic",28,"doi","doi.org/10.1093/nar/gkw1017"
1423144,NA,NA,59.85,"Yes","Negative",NA,NA,NA,"Mesophilic","Aerobic",28,"doi","doi.org/10.1093/nar/gkw1017"
1423144,NA,NA,62.9,"Yes","Negative",NA,NA,NA,"Mesophilic","Aerobic",28,"doi","doi.org/10.1093/nar/gkw1017"
1423144,NA,NA,56.44,"Yes","Negative",NA,NA,NA,"Mesophilic","Aerobic",28,"doi","doi.org/10.1093/nar/gkw1017"
1423144,NA,NA,56.15,"Yes","Negative",NA,NA,NA,"Mesophilic","Aerobic",28,"doi","doi.org/10.1093/nar/gkw1017"
1423144,NA,NA,61.98,"Yes","Negative",NA,NA,NA,"Mesophilic","Aerobic",28,"doi","doi.org/10.1093/nar/gkw1017"
1423144,NA,NA,54.77,"Yes","Negative",NA,NA,NA,"Mesophilic","Aerobic",28,"doi","doi.org/10.1093/nar/gkw1017"
1423144,NA,NA,59.46,"Yes","Positive",NA,"Bacilli",NA,NA,NA,NA,"doi","doi.org/10.1093/nar/gkw1017"
1423144,"Phaeobacter gallaeciensis DSM 26640",4540155,59.4193,"Yes","Negative","No",NA,"ModerateHalophilic","Mesophilic","Aerobic",28,"doi","doi.org/10.1093/nar/gkw1017"
391619,NA,NA,62.67,NA,"Negative",NA,"Bacilli",NA,NA,NA,NA,"doi","doi.org/10.1093/nar/gkw1017"
391619,NA,NA,62.72,NA,"Negative",NA,"Bacilli",NA,NA,NA,NA,"doi","doi.org/10.1093/nar/gkw1017"
391619,NA,NA,57.99,NA,"Negative",NA,"Bacilli",NA,NA,NA,NA,"doi","doi.org/10.1093/nar/gkw1017"
1225647,NA,NA,58.18,NA,NA,NA,NA,NA,"Mesophilic","Aerobic",NA,"doi","doi.org/10.1093/nar/gkw1017"
1316936,"Phaeospirillum fulvum MGU-K5",NA,63.9,"Yes","Negative",NA,"Spirilla","Mesophilic",NA,NA,NA,"doi","doi.org/10.1093/nar/gkw1017"
626939,"Phascolarctobacterium sp. YIT 12067",NA,47.64,NA,NA,NA,NA,NA,"Mesophilic",NA,NA,"doi","doi.org/10.1093/nar/gkw1017"
1768784,NA,NA,69.52,NA,NA,NA,NA,NA,NA,"Unknown",20,"doi","doi.org/10.1093/nar/gkw1017"
1768774,NA,NA,69.48,NA,NA,NA,NA,NA,NA,"Unknown",20,"doi","doi.org/10.1093/nar/gkw1017"
450851,"Phenylobacterium zucineum HLK1",4379231,71.1,"Yes","-",NA,"Rod",NA,"Mesophilic","Aerobic",37,"doi","doi.org/10.1093/nar/gkw1017"
450851,NA,NA,68.54,"Yes","Negative",NA,"Bacilli",NA,"Mesophilic","Aerobic",37,"doi","doi.org/10.1093/nar/gkw1017"
314292,"Photobacterium angustum S14",NA,39.7,"Yes","-",NA,"Rod",NA,NA,"Facultative",NA,"doi","doi.org/10.1093/nar/gkw1017"
675817,"Photobacterium damselae subsp. damselae CIP 102761",NA,40.7,"Yes","-",NA,"Rod",NA,"Mesophilic","Facultative",NA,"doi","doi.org/10.1093/nar/gkw1017"
1200302,"Photobacterium damselae subsp. piscicida DI21",NA,40.2,"No","Negative","No","Bacilli","ModerateHalophilic","Mesophilic","Facultative",25,"doi","doi.org/10.1093/nar/gkw1017"
